code	location	product_ean	store_name
LK	Asia/Colombo	2619794813680	Dehiwala-Mount Lavinia
US	America/Phoenix	0853384286382	Gilbert
ID	Asia/Jakarta	3098146847730	Jambi City
RU	Asia/Yekaterinburg	9190331594567	Saraktash
US	America/Chicago	5751719850947	Palestine
PH	Asia/Manila	6916217595632	Pilar
UZ	Asia/Tashkent	2065462450976	Andijon
RU	Europe/Moscow	4699838885338	Alatyr’
GB	Europe/London	9652878930128	Exeter
BY	Europe/Minsk	7150564361710	Novogrudok
YE	Asia/Aden	8171945370922	Ataq
TZ	Africa/Dar_es_Salaam	1828653396900	Iringa
UA	Europe/Kiev	3674044182922	Hlukhiv
BR	America/Sao_Paulo	7561939462060	Marau
US	America/New_York	3182730531218	Boston
MA	Africa/Casablanca	4757685698881	Temara
IN	Asia/Kolkata	0816594090484	Sirsi
FR	Europe/Paris	4712566658873	Colomiers
IT	Europe/Rome	4152675460644	Ventimiglia
BR	America/Bahia	8368414530110	Rio Real
US	America/New_York	9333564540851	Middletown
US	America/Los_Angeles	6859151596061	Indio
EE	Europe/Tallinn	6057487607530	Narva
BE	Europe/Brussels	2730767971586	Wevelgem
ID	Asia/Jakarta	9451804607369	Besuki
US	America/Chicago	6867014422884	Lower West Side
RU	Europe/Moscow	8570849581159	Solntsevo
ID	Asia/Jakarta	1939463557488	Simpang
US	America/New_York	2172392292016	Brighton Beach
US	America/New_York	0257060860512	Acworth
CN	Asia/Shanghai	6258802554823	Liaoyang
SO	Africa/Mogadishu	9250558956569	Baki
CD	Africa/Lubumbashi	2865555521459	Kamina
AU	Australia/Brisbane	5386886611840	Carindale
BR	America/Fortaleza	5882114238266	Barras
DZ	Africa/Algiers	4833232135075	Thenia
RU	Europe/Moscow	5440075220944	Yablonovskiy
IN	Asia/Kolkata	8723347236995	Sambalpur
RU	Asia/Yekaterinburg	1313122726208	Ishim
RU	Europe/Moscow	5489607483754	Arzamas
MY	Asia/Kuala_Lumpur	0862550651220	Batu Feringgi
DE	Europe/Berlin	7418295422668	Wittenau
TH	Asia/Bangkok	3351765721141	Kantharalak
MX	America/Mexico_City	3880253736140	Oaxaca
TH	Asia/Bangkok	1018980270381	Thap Than
ES	Europe/Madrid	0909596610191	Reus
US	America/Los_Angeles	6593371248071	Pahrump
PE	America/Lima	7857787638468	Yunguyo
ES	Europe/Madrid	0455968192913	Reus
BR	America/Fortaleza	5837276798837	Pedro II
FR	Europe/Paris	8846462309129	Lons-le-Saunier
US	America/New_York	9862106867977	Jersey City
CA	America/Halifax	8507654858855	Charlottetown
RU	Asia/Novokuznetsk	7979625439959	Yashkino
DE	Europe/Berlin	7162086116563	Siegburg
FR	Europe/Paris	4858348151122	Ajaccio
FR	Europe/Paris	0701408876418	Ajaccio
PL	Europe/Warsaw	4923186895467	Jaworzno
RU	Europe/Moscow	5520984130173	Dyat’kovo
US	America/Los_Angeles	4005421740784	Bothell West
US	America/Chicago	7731148056064	Hutto
CN	Asia/Shanghai	1183759321424	Laiwu
IN	Asia/Kolkata	0104698697211	Lal Bahadur Nagar
TR	Europe/Istanbul	4402922177314	Serinhisar
IR	Asia/Tehran	6844083567623	Aleshtar
IT	Europe/Rome	2042903905462	Volla
PE	America/Lima	8254082380020	Iquitos
BW	Africa/Gaborone	3743694331940	Tonota
RU	Asia/Krasnoyarsk	9066859105496	Lesosibirsk
CI	Africa/Abidjan	9416163664477	Bonoua
RW	Africa/Kigali	4912563331032	Rwamagana
BR	America/Maceio	8025094648985	Lagarto
US	America/New_York	0037431694379	West Chester
JP	Asia/Tokyo	3645108957084	Yao
RU	Europe/Moscow	7039825754853	Naro-Fominsk
IN	Asia/Kolkata	6581875398200	Tiruppuvanam
BR	America/Porto_Velho	5590302214113	Porto Velho
KZ	Asia/Almaty	9047345618409	Otegen Batyra
FR	Europe/Paris	2164268712391	Dax
DE	Europe/Berlin	6759976320271	Wesseling
TW	Asia/Taipei	5332597074887	Magong
US	America/New_York	2742181370579	Taunton
EC	America/Guayaquil	8596031276221	Cuenca
JP	Asia/Tokyo	0636361033427	Gero
CO	America/Bogota	7419176845583	Puerto Colombia
US	America/Chicago	4020510340560	Lower West Side
DE	Europe/Berlin	8338896639298	Albstadt
IN	Asia/Kolkata	8908639159477	Dharmapuri
AU	Australia/Perth	3386335543380	Perth
DE	Europe/Berlin	6250262690547	Burscheid
CU	America/Havana	8923752788847	Jaruco
BE	Europe/Brussels	8372512419123	Rixensart
IN	Asia/Kolkata	6617179003974	Pandua
DZ	Africa/Algiers	3863124320051	Bordj Zemoura
BE	Europe/Brussels	2469617755464	Houthalen
LR	Africa/Monrovia	5539826424042	New Yekepa
IN	Asia/Kolkata	0878486409064	Sheoganj
MX	America/Mexico_City	2700653284656	Jocotepec
AT	Europe/Vienna	7235909760622	Floridsdorf
ID	Asia/Jakarta	8711110832802	Pameungpeuk
IR	Asia/Tehran	1382512582274	Nowshahr
RS	Europe/Belgrade	3022896205014	Negotin
DJ	Africa/Djibouti	2693378336864	'Ali Sabieh
US	America/Detroit	9311546159161	Port Huron
TH	Asia/Bangkok	4420935374841	Thap Than
BR	America/Cuiaba	8966304547806	Nova Xavantina
CN	Asia/Shanghai	6893474832604	Laiwu
MY	Asia/Kuala_Lumpur	4867415259494	Gua Musang
FR	Europe/Paris	3680923181498	Rueil-Malmaison
US	America/Chicago	2860873430971	Hutto
US	America/Chicago	7557567224293	Searcy
DE	Europe/Berlin	0252735339270	Verl
CN	Asia/Shanghai	9660637782697	Xinzhou
JP	Asia/Tokyo	8476839486766	Nonoichi
NE	Africa/Niamey	3662167488908	Mirriah
JP	Asia/Tokyo	8629180506915	Yamada
DE	Europe/Berlin	5375408173737	Kirchlengern
DE	Europe/Berlin	1086227271743	Bretten
PK	Asia/Karachi	0632515188296	Jhol
US	America/New_York	1156807552873	Malden
RU	Asia/Yekaterinburg	8702506209421	Kuvandyk
DE	Europe/Berlin	9421299246169	Burscheid
CN	Asia/Shanghai	4514283261233	Zhuangyuan
ES	Europe/Madrid	3307054227511	Baza
PH	Asia/Manila	6382133621210	Dipolog
AU	Australia/Melbourne	6954564584190	Carnegie
IN	Asia/Kolkata	3316478588757	Aklera
CF	Africa/Bangui	0371040108163	Carnot
CN	Asia/Shanghai	8506675396957	Pingyi
GB	Europe/London	8381688694036	Barnet
TH	Asia/Bangkok	0757521606487	Phanat Nikhom
DE	Europe/Berlin	6768849640408	Dahlem
CN	Asia/Shanghai	8028177239872	Laiwu
DE	Europe/Berlin	0346219489503	Hermsdorf
RU	Europe/Moscow	5434548412851	Roslavl’
BR	America/Sao_Paulo	6559379954314	Palmeira
PS	Asia/Hebron	7256568298233	East Jerusalem
HN	America/Tegucigalpa	5714442321153	Olanchito
CL	America/Santiago	1704659798477	La Ligua
AF	Asia/Kabul	8388332768167	Sar-e Pul
AU	Australia/Melbourne	2156374472719	Wheelers Hill
RU	Europe/Moscow	7316398577493	Gavrilov-Yam
JP	Asia/Tokyo	1632673772671	Minokamo
US	America/New_York	1363362956453	Norwalk
IN	Asia/Kolkata	6411258182143	Tiruppuvanam
US	America/New_York	5196544286743	Dublin
ES	Europe/Madrid	2337699799587	el Camp de l'Arpa del Clot
KZ	Asia/Almaty	1543791758068	Zaysan
CA	America/Toronto	2259931788350	Pointe-Claire
AU	Australia/Sydney	0782773991289	Eastwood
JP	Asia/Tokyo	8778958796079	Iwade
DE	Europe/Berlin	9685354873770	Gronau
IN	Asia/Kolkata	1639330854930	Davangere
CN	Asia/Shanghai	0285946935320	Hushitai
FR	Europe/Paris	1655824555206	Marly-le-Roi
US	America/New_York	0635565289593	Fayetteville
TH	Asia/Bangkok	3338823687717	Bang Ban
VE	America/Caracas	6326380037240	Barinas
ZA	Africa/Johannesburg	1430157821804	Standerton
BR	America/Sao_Paulo	3291483861364	Carlos Barbosa
CO	America/Bogota	1562637560344	Honda
AR	America/Argentina/Buenos_Aires	0451837264958	Barracas
RU	Europe/Moscow	3291373699848	Severodvinsk
US	America/Chicago	2499199679575	Brentwood Estates
US	America/Los_Angeles	6485379261896	Sunnyside
DZ	Africa/Algiers	5813159101017	Thenia
DE	Europe/Berlin	3064833143232	Pfullingen
FR	Europe/Paris	6132041789461	Ajaccio
US	America/Los_Angeles	4389463748138	Lompoc
KR	Asia/Seoul	8843151432199	Sinhyeon
IN	Asia/Kolkata	0067841082886	Parola
PH	Asia/Manila	1020026777402	Antipolo
US	America/New_York	4363955671432	Lebanon
DE	Europe/Berlin	8243393815444	Neuburg an der Donau
JP	Asia/Tokyo	8591901965359	Gero
GB	Europe/London	2512350812090	Cowes
IT	Europe/Rome	3792949700468	Lanciano
US	America/New_York	0438924830050	Sicklerville
DE	Europe/Berlin	7121851860407	Friedberg
US	America/Phoenix	8585470655087	Scottsdale
JP	Asia/Tokyo	3883376097921	Shinshiro
PL	Europe/Warsaw	0523696792412	Jaworzno
MX	America/Mexico_City	6902804220766	Zacoalco de Torres
CN	Asia/Shanghai	7256973875111	Changzhi
CN	Asia/Shanghai	1833873284166	Pucheng
NG	Africa/Lagos	9977413474951	Kafanchan
US	America/New_York	4889260488362	Scotch Plains
GB	Europe/London	2942906815631	Arbroath
US	America/Los_Angeles	3700121438412	Visitacion Valley
RU	Asia/Krasnoyarsk	6059852340776	Lesosibirsk
US	America/New_York	9529106595858	Nutley
CG	Africa/Brazzaville	4699043026403	Brazzaville
US	America/New_York	4394585954930	Punta Gorda Isles
US	America/New_York	5851101382817	Rosedale
NL	Europe/Amsterdam	1394099501395	Hoogezand
IN	Asia/Kolkata	5798483464314	Chamba
PK	Asia/Karachi	3450079712613	Sillanwali
DE	Europe/Berlin	4083905749973	Oberhausen
DE	Europe/Berlin	4454492286095	Landshut
US	America/Menominee	9279051398171	Iron River
CH	Europe/Zurich	5699247217019	Adliswil
MQ	America/Martinique	8227697954610	Le Robert
US	America/Chicago	7440550258767	Odessa
GB	Europe/London	3485627668517	Belper
US	America/Los_Angeles	4140983365492	Pahrump
US	America/Los_Angeles	8780113215486	Watsonville
ID	Asia/Jakarta	2881921259559	Muncar
DE	Europe/Berlin	1224450662840	Gronau
EG	Africa/Cairo	4810024442115	Alexandria
US	America/Chicago	3608811621314	Brenham
IN	Asia/Kolkata	0968666762901	Uran
GM	Africa/Banjul	3272605001844	Farafenni
IT	Europe/Rome	9273311073242	Malnate
US	America/New_York	2767030735231	Jersey City
ES	Europe/Madrid	0241464326903	el Camp de l'Arpa del Clot
LR	Africa/Monrovia	5068980130211	New Yekepa
MK	Europe/Skopje	8549790002501	Saraj
CN	Asia/Shanghai	0776080915632	Huangshi
TZ	Africa/Dar_es_Salaam	8725645542747	Magomeni
IN	Asia/Kolkata	0760279305823	Narwar
US	America/Detroit	5416966943858	Canton
FR	Europe/Paris	6930234021226	Colomiers
IT	Europe/Rome	6812577443715	Montecchio Maggiore-Alte Ceccato
CD	Africa/Lubumbashi	4632534923201	Yangambi
US	America/Detroit	2688463251160	Port Huron
KG	Asia/Bishkek	7793056657405	Jalal-Abad
SK	Europe/Bratislava	1361443302328	Hlohovec
GB	Europe/London	3734046295577	Chapletown
MX	America/Mexico_City	4488118498852	Acayucan
DE	Europe/Berlin	4694737319830	Stade
JP	Asia/Tokyo	5706206523743	Okegawa
US	America/Detroit	3031906323129	Canton
BR	America/Recife	8227726379605	Cabo
US	America/Chicago	5901989101724	Brenham
JP	Asia/Tokyo	8803978434103	Hita
JP	Asia/Tokyo	5408083247247	Karatsu
IR	Asia/Tehran	9596082812538	Aleshtar
US	America/New_York	6587434270338	Boston
NZ	Pacific/Auckland	6563726954667	Timaru
JP	Asia/Tokyo	5413721031942	Motomachi
RU	Asia/Novokuznetsk	6134962864609	Yashkino
AT	Europe/Vienna	4522631833490	Floridsdorf
BR	America/Maceio	8962503207169	Aracaju
PK	Asia/Karachi	5845330431866	Daud Khel
CD	Africa/Lubumbashi	6111105489073	Kamina
RU	Asia/Yakutsk	7633699585454	Aykhal
DE	Europe/Berlin	7978555670241	Bad Segeberg
US	America/New_York	3662264995989	Dublin
ID	Asia/Makassar	0159884025088	Balikpapan
DE	Europe/Berlin	6582095826924	Hechingen
BR	America/Sao_Paulo	2860596919678	Sarandi
US	America/Chicago	9360931540954	West Des Moines
CI	Africa/Abidjan	4291025379004	Lakota
JP	Asia/Tokyo	3246072444084	Iwade
IN	Asia/Kolkata	9732022981500	Kalavoor
CN	Asia/Shanghai	5698748822012	Tianfu
TT	America/Port_of_Spain	2857416722532	Port of Spain
GB	Europe/London	4002570901929	Brierley Hill
IT	Europe/Rome	6013031026677	Falconara Marittima
MM	Asia/Yangon	8530891722566	Kyaikto
NL	Europe/Amsterdam	6379980462745	Schiebroek
CD	Africa/Kinshasa	7647681140552	Kasangulu
ES	Europe/Madrid	0809046802773	Novelda
US	America/Menominee	5910792854543	Iron River
CN	Asia/Shanghai	7446046767034	Dongfeng
UA	Europe/Kiev	0041998936766	Zvenihorodka
JP	Asia/Tokyo	2274027648677	Ina
MN	Asia/Ulaanbaatar	7652304329450	Ulan Bator
US	America/New_York	4237725107783	Massapequa
GB	Europe/London	0806084046268	East Dereham
GH	Africa/Accra	2813051349961	Bibiani
RU	Asia/Yekaterinburg	3580103148955	Tavda
AZ	Asia/Baku	2979035377723	Qazax
GB	Europe/London	3309494844839	Inverness
GA	Africa/Libreville	6427470667399	Franceville
JP	Asia/Tokyo	7315790661878	Yao
RU	Europe/Moscow	4065601775777	Gudermes
JP	Asia/Tokyo	5321628330795	Hakodate
AZ	Asia/Baku	9526131737796	Astara
CH	Europe/Zurich	8921207547285	Onex
NL	Europe/Amsterdam	8006244458876	Hardenberg
ES	Europe/Madrid	4970894714139	Gernika-Lumo
US	America/Los_Angeles	8200947035567	Encinitas
UA	Europe/Kiev	4797133074614	Artsyz
FR	Europe/Paris	0900711236661	Lons-le-Saunier
BY	Europe/Minsk	8692179100425	Novogrudok
US	America/Los_Angeles	5925819038677	Bothell
US	America/Denver	6709082990738	Ken Caryl
US	America/Los_Angeles	1477688189133	Palm Desert
US	America/Los_Angeles	1673783402775	Camarillo
IN	Asia/Kolkata	7519250940446	Jashpurnagar
GB	Europe/London	3504209867954	Gainsborough
IT	Europe/Rome	2657471801940	Mesagne
PK	Asia/Karachi	1855107401163	Sillanwali
US	America/New_York	1660889464660	New Canaan
DE	Europe/Berlin	2965446799247	Neuburg an der Donau
PH	Asia/Manila	7973138282187	Guyong
IT	Europe/Rome	0610389737406	Bisceglie
NZ	Pacific/Auckland	9928084852197	Timaru
US	America/Los_Angeles	9747138666180	Riverbank
ES	Europe/Madrid	1210681527614	Amposta
US	America/Los_Angeles	6774947296584	Mira Mesa
US	America/New_York	8742196434741	Scarsdale
US	America/Chicago	0397144716400	Tupelo
GB	Europe/London	4824993415476	Barnet
PK	Asia/Karachi	7464918192593	Alipur
DK	Europe/Copenhagen	3520109287319	Frederiksberg
NG	Africa/Lagos	1441143148331	Gaya
BR	America/Bahia	7601818980138	Canavieiras
DE	Europe/Berlin	4459796375131	Friedberg
JP	Asia/Tokyo	5757028474287	Namerikawa
FR	Europe/Paris	7109689450700	Les Olives
VE	America/Caracas	1231347655496	Tinaquillo
GB	Europe/London	1431343989650	Inverness
KG	Asia/Bishkek	4018031996908	Jalal-Abad
PG	Pacific/Port_Moresby	5084816453606	Mount Hagen
IN	Asia/Kolkata	6587031947923	Kashipur
LK	Asia/Colombo	1315756636243	Dehiwala-Mount Lavinia
PL	Europe/Warsaw	7076420124940	Strzelce Opolskie
CN	Asia/Shanghai	0649413407459	Sishui
DZ	Africa/Algiers	0387833171276	Ksar Chellala
IN	Asia/Kolkata	9795016235034	Gorakhpur
BE	Europe/Brussels	7503879208773	Gembloux
US	America/Los_Angeles	1756483074784	Watsonville
CO	America/Bogota	2468976522281	Socorro
US	America/New_York	7287676853489	East Haven
KR	Asia/Seoul	9670521354251	Eisen
RU	Asia/Yekaterinburg	7235317679240	Kuvandyk
BR	America/Sao_Paulo	9484499427516	Sarandi
GB	Europe/London	6281758950319	Inverness
RU	Europe/Moscow	5332679416949	Bogoroditsk
CN	Asia/Shanghai	6749462030388	Huangshi
UZ	Asia/Samarkand	2778069373844	Jizzax
NZ	Pacific/Auckland	3923213056435	Gisborne
US	America/Chicago	9944083211346	Abilene
FR	Europe/Paris	3888409325491	Arles
US	America/Indiana/Indianapolis	8929190167473	Granger
US	America/New_York	9032332906904	Scotch Plains
CM	Africa/Douala	0820740935611	Idenao
US	America/New_York	5551547215884	Pottstown
UG	Africa/Kampala	7247863010583	Kitgum
FR	Europe/Paris	7339840736781	La Garenne-Colombes
NL	Europe/Amsterdam	4004098807233	Culemborg
JP	Asia/Tokyo	7478289938322	Nonoichi
CN	Asia/Shanghai	0197488062788	Xiangtan
FR	Europe/Paris	4867297488470	Pamiers
JP	Asia/Tokyo	1520879239190	Sasayama
JP	Asia/Tokyo	4720468992063	Inawashiro
ID	Asia/Jakarta	5357286919430	Pekanbaru
CO	America/Bogota	3657826629402	Honda
CN	Asia/Shanghai	4565986940543	Zhoucun
US	Pacific/Honolulu	0437421247996	Kahului
IN	Asia/Kolkata	0999631802452	Dalsingh Sarai
US	America/Los_Angeles	1619382675233	Troutdale
BD	Asia/Dhaka	8806966244968	Kushtia
NL	Europe/Amsterdam	3873166637833	Zeist
BR	America/Belem	5339301984661	Soure
RU	Europe/Moscow	2246885055935	Bavly
VN	Asia/Ho_Chi_Minh	8447888844036	Sa Dec
PH	Asia/Manila	9902659478982	Tupi
CR	America/Costa_Rica	4687236820068	Liberia
GB	Europe/London	7107280095931	Kingston upon Hull
IN	Asia/Kolkata	8270983498442	Lal Bahadur Nagar
MT	Europe/Malta	1683833471781	Valletta
DZ	Africa/Algiers	9749389112690	Thenia
SL	Africa/Freetown	9925470640789	Freetown
BE	Europe/Brussels	1965749914119	Houthalen
BG	Europe/Sofia	9453536688630	Aytos
US	America/New_York	0857164250860	Utica
IT	Europe/Rome	7745920045030	Roseto degli Abruzzi
IN	Asia/Kolkata	8102015131976	Udumalaippettai
NO	Europe/Oslo	6502442510047	Harstad
GB	Europe/London	2578454176537	Lancing
US	America/Menominee	9118765712746	Iron River
CZ	Europe/Prague	1766021321294	Karlovy Vary
IN	Asia/Kolkata	2227352555677	Lal Bahadur Nagar
FR	Europe/Paris	7504340918894	La Garenne-Colombes
JP	Asia/Tokyo	5768740463602	Minokamo
CN	Asia/Shanghai	7066485021896	Shaowu
DE	Europe/Berlin	2636145419094	Reutlingen
RU	Europe/Moscow	1907272940036	Shushary
CU	America/Havana	8234100280532	Jaruco
RU	Europe/Moscow	8969144506019	Buynaksk
CU	America/Havana	2939532645404	Jaruco
RU	Europe/Saratov	4522813158731	Privolzhskiy
MY	Asia/Kuala_Lumpur	3421609870905	Gua Musang
US	America/New_York	1683431649674	Deltona
IN	Asia/Kolkata	5457692169259	Patti
AD	Europe/Andorra	2377659897274	les Escaldes
PK	Asia/Karachi	8988200458147	Alipur
AU	Australia/Melbourne	3965620961766	Wheelers Hill
RW	Africa/Kigali	4726843368706	Rwamagana
AR	America/Argentina/Buenos_Aires	0214865999311	Barracas
US	America/New_York	0845624859951	New Canaan
DE	Europe/Berlin	2609624235188	Walsrode
DZ	Africa/Algiers	1356408135547	Bordj Zemoura
DE	Europe/Berlin	6716240387194	Schleswig
AU	Australia/Sydney	0487948626132	Baulkham Hills
ID	Asia/Makassar	1336018518947	Majene
FR	Europe/Paris	8449877173714	Rueil-Malmaison
RO	Europe/Bucharest	5441099634311	Sector 6
BR	America/Recife	7405937134010	Catende
CH	Europe/Zurich	6563006311388	Adliswil
RU	Europe/Moscow	9535721205089	Novopavlovsk
SV	America/El_Salvador	2022980606759	Sonzacate
US	America/New_York	2337332983526	Chillum
FR	Europe/Paris	3706089081721	Colomiers
US	America/New_York	4371124005681	Gates-North Gates
KZ	Asia/Aqtobe	6964421150697	Shalqar
CO	America/Bogota	2193808778023	Madrid
IN	Asia/Kolkata	5989107458738	Leteri
CN	Asia/Shanghai	9437665469926	Sishui
GB	Europe/London	7046306091611	Exeter
DE	Europe/Berlin	8661706917010	Siegburg
DE	Europe/Berlin	6776165090715	Eppingen
IN	Asia/Kolkata	0623573889003	Adra
GB	Europe/London	0054149460096	Newbury
PA	America/Panama	4460427038264	Chilibre
BE	Europe/Brussels	2550213418522	Houthalen
UA	Europe/Zaporozhye	9808063289926	Svatove
US	America/New_York	6217119960130	West Chester
PK	Asia/Karachi	9037443398488	Naushahra Virkan
PE	America/Lima	8807874268091	Chosica
ZA	Africa/Johannesburg	6712368896419	Standerton
BR	America/Sao_Paulo	7847844694254	Palmeira
IN	Asia/Kolkata	0235921977395	Srinagar
RU	Europe/Moscow	7212302499045	Kireyevsk
TZ	Africa/Dar_es_Salaam	6678299822098	Nyangao
MX	America/Matamoros	4557973456366	Heroica Matamoros
UG	Africa/Kampala	1800549159097	Arua
RS	Europe/Belgrade	3410069037812	Negotin
KZ	Asia/Almaty	5651352603071	Zaysan
ES	Europe/Madrid	7581223331964	Gandia
DE	Europe/Berlin	9643392843803	Radevormwald
US	America/New_York	9451232342979	Fort Washington
BE	Europe/Brussels	4800127663036	Rixensart
US	America/Chicago	0294750196223	Hueytown
FR	Europe/Paris	8728456392501	Saint-Omer
CN	Asia/Shanghai	8265690550149	Ulanhot
FR	Europe/Paris	3935418316436	Saint-Omer
FR	Europe/Paris	1872640899974	La Garenne-Colombes
NL	Europe/Amsterdam	3709233995721	Zeist
IN	Asia/Kolkata	3167602995565	Haldwani
US	America/New_York	5453595382214	Collinwood
GB	Europe/London	8566297449448	Clacton-on-Sea
UA	Europe/Zaporozhye	4311828682160	Polohy
ID	Asia/Jakarta	5559798953555	Muncar
MX	America/Mexico_City	2556902547764	Tuxtla
PK	Asia/Karachi	5363326553656	Jhol
FR	Europe/Paris	9742593460458	Arles
MK	Europe/Skopje	7286601276690	Saraj
JP	Asia/Tokyo	9919645254963	Nonoichi
JP	Asia/Tokyo	1652431788881	Inawashiro
JP	Asia/Tokyo	9176751562379	Yao
IN	Asia/Kolkata	2267748365725	Amreli
US	America/Indiana/Indianapolis	1640683789718	Greenfield
UZ	Asia/Tashkent	2585917772311	Parkent
NG	Africa/Lagos	1337140650321	Igbara-Odo
TZ	Africa/Dar_es_Salaam	8837419382524	Mvomero
JP	Asia/Tokyo	5591678249662	Yamada
US	America/Chicago	0648910776723	Hueytown
CN	Asia/Shanghai	8563670149759	Shuangcheng
IN	Asia/Kolkata	3932322967891	Kundla
DZ	Africa/Algiers	3222791266053	Beni Douala
IT	Europe/Rome	6547148458118	San Giuliano Milanese
US	America/Los_Angeles	0009902826572	Bothell
US	America/Chicago	8598263352223	Huntley
LT	Europe/Vilnius	6788429904492	Ukmerge
ZA	Africa/Johannesburg	1665054257511	Standerton
BR	America/Sao_Paulo	1066100714574	Caldas Novas
JP	Asia/Tokyo	5649305999005	Fujioka
FR	Europe/Paris	0907925498922	Vienne
IN	Asia/Kolkata	2414343608263	Talipparamba
US	America/Chicago	2820477661331	Evergreen Park
US	America/New_York	3085317688926	West Chester
GB	Europe/London	1924013969729	Newbury
GE	Asia/Tbilisi	7732812649759	Kobuleti
RU	Europe/Moscow	2856018782449	Kolomyagi
GB	Europe/London	1002492981781	Arbroath
KH	Asia/Phnom_Penh	4382809385400	Paoy Paet
US	America/New_York	4678616107411	Scotch Plains
IT	Europe/Rome	5758294244284	Cordenons
CN	Asia/Shanghai	6082106226311	Wacheng
US	America/New_York	9712987761270	Kendall
RU	Europe/Moscow	2151464218727	Kashira
DZ	Africa/Algiers	5795625793066	Messaad
IN	Asia/Kolkata	9117766539772	Aklera
US	America/New_York	3421480787484	Fayetteville
GB	Europe/London	0256080451137	Aberdeen
BY	Europe/Minsk	1590531986670	Dobrush
BR	America/Sao_Paulo	5537744230523	Soledade
US	America/Chicago	8220585067614	Hueytown
FI	Europe/Helsinki	4306218354963	Kallio
IN	Asia/Kolkata	9776392199493	Leteri
CA	America/Toronto	5668374132304	Sainte-Catherine
GB	Europe/London	2486416993491	Devizes
PL	Europe/Warsaw	3895277693126	Zgorzelec
FR	Europe/Paris	7023943293264	Rueil-Malmaison
DE	Europe/Berlin	0621296307811	Halstenbek
US	America/New_York	6465421229364	Port Richmond
CN	Asia/Shanghai	7475789566451	Sishui
BR	America/Sao_Paulo	6918768849660	Alfenas
US	America/Los_Angeles	4654740894854	San Gabriel
